"Öncelik";"Tür";"URL";"Başlık";"Not";"Gönderim tarihi";"Durum"
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ulutas/sulama-sistemleri/";"Ulutaş sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ulutas/hidrofor-pompa/";"Ulutaş hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ulutas/aydinlatma/";"Ulutaş aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ulutas/tadilat/";"Ulutaş tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/puturge/uzunkoru/";"Uzunkoru (Pütürge)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzunkoru/elektrikci/";"Uzunkoru elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzunkoru/su-tesisatcisi/";"Uzunkoru su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzunkoru/sihhi-tesisatci/";"Uzunkoru sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzunkoru/dogalgazci/";"Uzunkoru doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzunkoru/sulama-sistemleri/";"Uzunkoru sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzunkoru/hidrofor-pompa/";"Uzunkoru hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzunkoru/aydinlatma/";"Uzunkoru aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzunkoru/tadilat/";"Uzunkoru tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/puturge/uzuntas/";"Uzuntaş (Pütürge)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzuntas/elektrikci/";"Uzuntaş elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzuntas/su-tesisatcisi/";"Uzuntaş su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzuntas/sihhi-tesisatci/";"Uzuntaş sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzuntas/dogalgazci/";"Uzuntaş doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzuntas/sulama-sistemleri/";"Uzuntaş sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzuntas/hidrofor-pompa/";"Uzuntaş hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzuntas/aydinlatma/";"Uzuntaş aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/uzuntas/tadilat/";"Uzuntaş tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/puturge/ucyaka/";"Üçyaka (Pütürge)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ucyaka/elektrikci/";"Üçyaka elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ucyaka/su-tesisatcisi/";"Üçyaka su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ucyaka/sihhi-tesisatci/";"Üçyaka sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ucyaka/dogalgazci/";"Üçyaka doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ucyaka/sulama-sistemleri/";"Üçyaka sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ucyaka/hidrofor-pompa/";"Üçyaka hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ucyaka/aydinlatma/";"Üçyaka aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/ucyaka/tadilat/";"Üçyaka tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/puturge/yamac/";"Yamaç (Pütürge)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yamac/elektrikci/";"Yamaç elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yamac/su-tesisatcisi/";"Yamaç su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yamac/sihhi-tesisatci/";"Yamaç sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yamac/dogalgazci/";"Yamaç doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yamac/sulama-sistemleri/";"Yamaç sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yamac/hidrofor-pompa/";"Yamaç hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yamac/aydinlatma/";"Yamaç aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yamac/tadilat/";"Yamaç tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/puturge/yandere/";"Yandere (Pütürge)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yandere/elektrikci/";"Yandere elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yandere/su-tesisatcisi/";"Yandere su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yandere/sihhi-tesisatci/";"Yandere sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yandere/dogalgazci/";"Yandere doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yandere/sulama-sistemleri/";"Yandere sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yandere/hidrofor-pompa/";"Yandere hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yandere/aydinlatma/";"Yandere aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yandere/tadilat/";"Yandere tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/puturge/yazica/";"Yazıca (Pütürge)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yazica/elektrikci/";"Yazıca elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yazica/su-tesisatcisi/";"Yazıca su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yazica/sihhi-tesisatci/";"Yazıca sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yazica/dogalgazci/";"Yazıca doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yazica/sulama-sistemleri/";"Yazıca sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yazica/hidrofor-pompa/";"Yazıca hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yazica/aydinlatma/";"Yazıca aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yazica/tadilat/";"Yazıca tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/puturge/yediyol/";"Yediyol (Pütürge)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yediyol/elektrikci/";"Yediyol elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yediyol/su-tesisatcisi/";"Yediyol su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yediyol/sihhi-tesisatci/";"Yediyol sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yediyol/dogalgazci/";"Yediyol doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yediyol/sulama-sistemleri/";"Yediyol sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yediyol/hidrofor-pompa/";"Yediyol hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yediyol/aydinlatma/";"Yediyol aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yediyol/tadilat/";"Yediyol tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/puturge/yesildere/";"Yeşildere (Pütürge)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yesildere/elektrikci/";"Yeşildere elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yesildere/su-tesisatcisi/";"Yeşildere su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yesildere/sihhi-tesisatci/";"Yeşildere sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yesildere/dogalgazci/";"Yeşildere doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yesildere/sulama-sistemleri/";"Yeşildere sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yesildere/hidrofor-pompa/";"Yeşildere hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yesildere/aydinlatma/";"Yeşildere aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/puturge/yesildere/tadilat/";"Yeşildere tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/yazihan-merkez/";"Yazıhan Merkez (Yazıhan)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/yazihan-merkez/elektrikci/";"Yazıhan Merkez elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/yazihan-merkez/su-tesisatcisi/";"Yazıhan Merkez su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/yazihan-merkez/sihhi-tesisatci/";"Yazıhan Merkez sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/yazihan-merkez/dogalgazci/";"Yazıhan Merkez doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/yazihan-merkez/sulama-sistemleri/";"Yazıhan Merkez sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/yazihan-merkez/hidrofor-pompa/";"Yazıhan Merkez hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/yazihan-merkez/aydinlatma/";"Yazıhan Merkez aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/yazihan-merkez/tadilat/";"Yazıhan Merkez tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/fethiye/";"Fethiye (Yazıhan)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/fethiye/elektrikci/";"Fethiye elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/fethiye/su-tesisatcisi/";"Fethiye su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/fethiye/sihhi-tesisatci/";"Fethiye sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/fethiye/dogalgazci/";"Fethiye doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/fethiye/sulama-sistemleri/";"Fethiye sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/fethiye/hidrofor-pompa/";"Fethiye hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/fethiye/aydinlatma/";"Fethiye aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/fethiye/tadilat/";"Fethiye tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/durucasu/";"Durucasu (Yazıhan)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/durucasu/elektrikci/";"Durucasu elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/durucasu/su-tesisatcisi/";"Durucasu su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/durucasu/sihhi-tesisatci/";"Durucasu sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/durucasu/dogalgazci/";"Durucasu doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/durucasu/sulama-sistemleri/";"Durucasu sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/durucasu/hidrofor-pompa/";"Durucasu hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/durucasu/aydinlatma/";"Durucasu aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/durucasu/tadilat/";"Durucasu tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/boyaca/";"Boyaca (Yazıhan)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/boyaca/elektrikci/";"Boyaca elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/boyaca/su-tesisatcisi/";"Boyaca su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/boyaca/sihhi-tesisatci/";"Boyaca sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/boyaca/dogalgazci/";"Boyaca doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/boyaca/sulama-sistemleri/";"Boyaca sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/boyaca/hidrofor-pompa/";"Boyaca hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/boyaca/aydinlatma/";"Boyaca aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/boyaca/tadilat/";"Boyaca tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/besi-tdi-osb/";"Besi TDİ OSB (Yazıhan)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/besi-tdi-osb/elektrikci/";"Besi TDİ OSB elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/besi-tdi-osb/su-tesisatcisi/";"Besi TDİ OSB su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/besi-tdi-osb/sihhi-tesisatci/";"Besi TDİ OSB sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/besi-tdi-osb/dogalgazci/";"Besi TDİ OSB doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/besi-tdi-osb/sulama-sistemleri/";"Besi TDİ OSB sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/besi-tdi-osb/hidrofor-pompa/";"Besi TDİ OSB hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/besi-tdi-osb/aydinlatma/";"Besi TDİ OSB aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/besi-tdi-osb/tadilat/";"Besi TDİ OSB tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/sera-osb/";"Sera OSB (Yazıhan)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/sera-osb/elektrikci/";"Sera OSB elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/sera-osb/su-tesisatcisi/";"Sera OSB su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/sera-osb/sihhi-tesisatci/";"Sera OSB sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/sera-osb/dogalgazci/";"Sera OSB doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/sera-osb/sulama-sistemleri/";"Sera OSB sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/sera-osb/hidrofor-pompa/";"Sera OSB hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/sera-osb/aydinlatma/";"Sera OSB aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/sera-osb/tadilat/";"Sera OSB tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/akyazi/";"Akyazı (Yazıhan)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/akyazi/elektrikci/";"Akyazı elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/akyazi/su-tesisatcisi/";"Akyazı su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/akyazi/sihhi-tesisatci/";"Akyazı sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/akyazi/dogalgazci/";"Akyazı doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/akyazi/sulama-sistemleri/";"Akyazı sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/akyazi/hidrofor-pompa/";"Akyazı hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/akyazi/aydinlatma/";"Akyazı aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/akyazi/tadilat/";"Akyazı tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/alican/";"Alican (Yazıhan)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/alican/elektrikci/";"Alican elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/alican/su-tesisatcisi/";"Alican su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/alican/sihhi-tesisatci/";"Alican sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/alican/dogalgazci/";"Alican doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/alican/sulama-sistemleri/";"Alican sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/alican/hidrofor-pompa/";"Alican hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/alican/aydinlatma/";"Alican aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/alican/tadilat/";"Alican tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/ambarcik/";"Ambarcık (Yazıhan)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/ambarcik/elektrikci/";"Ambarcık elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/ambarcik/su-tesisatcisi/";"Ambarcık su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/ambarcik/sihhi-tesisatci/";"Ambarcık sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/ambarcik/dogalgazci/";"Ambarcık doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/ambarcik/sulama-sistemleri/";"Ambarcık sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/ambarcik/hidrofor-pompa/";"Ambarcık hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/ambarcik/aydinlatma/";"Ambarcık aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/ambarcik/tadilat/";"Ambarcık tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/bahcelievler/";"Bahçelievler (Yazıhan)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/bahcelievler/elektrikci/";"Bahçelievler elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/bahcelievler/su-tesisatcisi/";"Bahçelievler su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/bahcelievler/sihhi-tesisatci/";"Bahçelievler sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/bahcelievler/dogalgazci/";"Bahçelievler doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/bahcelievler/sulama-sistemleri/";"Bahçelievler sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/bahcelievler/hidrofor-pompa/";"Bahçelievler hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/bahcelievler/aydinlatma/";"Bahçelievler aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/bahcelievler/tadilat/";"Bahçelievler tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yazihan/balaban/";"Balaban (Yazıhan)";"mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/balaban/elektrikci/";"Balaban elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/balaban/su-tesisatcisi/";"Balaban su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yazihan/balaban/sihhi-tesisatci/";"Balaban sıhhi tesisatçı";"Uzun kuyruk";"";""
